symbol,date,open,high,low,close,change,change_percent,volume_traded,value_traded_sar,no_of_trades
2001,2025-10-22,45.41,45.41,44.15,44.24,-1.39,-3.05,140353.0,6286856.75,1735.0
2001,2025-10-21,46.31,46.31,45.5,45.63,-0.68,-1.47,84233.0,3860197.56,833.0
2001,2025-10-20,46.8,46.8,45.99,46.31,-0.45,-0.96,72345.0,3353757.66,1088.0
2001,2025-10-19,46.89,47.52,46.58,46.76,-0.09,-0.19,58424.0,2736281.08,913.0
2001,2025-10-16,48.38,48.38,46.62,46.85,-1.44,-2.98,138120.0,6534200.31,1422.0
2001,2025-10-15,47.34,49.14,47.21,48.29,0.86,1.81,326005.0,15787523.21,2459.0
2001,2025-10-14,47.75,47.88,46.08,47.43,-0.32,-0.67,202582.0,9473625.2,2046.0
2001,2025-10-13,45.41,48.47,45.32,47.75,2.56,5.66,410322.0,19246078.88,2937.0
2001,2025-10-12,44.87,46.13,44.83,45.19,-1.52,-3.25,128331.0,5853242.56,1423.0
2001,2025-10-09,48.96,48.96,44.78,46.71,-1.49,-3.09,438703.0,20289222.05,4597.0
2001,2025-10-08,48.29,48.29,47.07,48.2,-0.09,-0.19,90019.0,4272040.45,1406.0
2001,2025-10-07,48.65,48.69,47.93,48.29,-0.36,-0.74,52228.0,2523376.37,975.0
2001,2025-10-06,48.2,49.01,48.2,48.65,-0.04,-0.08,67872.0,3299727.54,840.0
2001,2025-10-05,49.46,49.46,48.11,48.69,0.04,0.08,41360.0,2027517.84,805.0
2001,2025-10-02,48.96,49.46,48.56,48.65,-0.31,-0.63,128541.0,6308455.61,1399.0
2001,2025-10-01,49.1,49.19,48.06,48.96,0.4,0.82,146701.0,7142748.73,1570.0
2001,2025-09-30,47.57,49.46,47.57,48.56,0.99,2.08,168653.0,8192738.08,1594.0
2001,2025-09-29,47.21,48.51,46.67,47.57,0.23,0.49,126255.0,6028028.4,1669.0
2001,2025-09-28,47.79,48.11,46.8,47.34,-0.45,-0.94,71647.0,3394818.54,1262.0
2001,2025-09-25,49.46,49.86,47.66,47.79,-1.67,-3.38,75369.0,3657313.1,1112.0
2001,2025-09-24,48.69,50.45,48.65,49.46,1.49,3.11,131310.0,6515755.18,1583.0
2001,2025-09-22,48.24,48.38,47.39,47.97,0.0,0.0,35224.0,1690813.74,849.0
2001,2025-09-21,48.92,49.19,47.84,47.97,-0.95,-1.94,49351.0,2391405.75,972.0
2001,2025-09-18,48.69,48.92,48.02,48.92,0.41,0.85,63009.0,3046438.87,917.0
2001,2025-09-17,47.3,48.74,46.4,48.51,1.21,2.56,94390.0,4510697.56,1463.0
2001,2025-09-16,45.95,47.93,45.95,47.3,1.35,2.94,62129.0,2917694.18,837.0
2001,2025-09-15,45.81,46.26,45.28,45.95,0.14,0.31,39290.0,1798913.75,820.0
2001,2025-09-14,45.86,45.86,44.42,45.81,0.53,1.17,38957.0,1754226.78,946.0
2001,2025-09-11,45.68,46.04,45.28,45.28,-0.31,-0.68,21712.0,988054.5,584.0
2001,2025-09-10,46.8,46.98,45.5,45.59,-1.35,-2.88,54442.0,2503792.33,956.0
2001,2025-09-09,45.59,47.16,45.32,46.94,1.35,2.96,61131.0,2839224.33,852.0
2001,2025-09-08,46.17,46.53,45.5,45.59,-0.58,-1.26,47507.0,2183709.29,603.0
2001,2025-09-07,45.55,46.58,45.28,46.17,0.62,1.36,40408.0,1857207.75,669.0
2001,2025-09-04,46.08,46.17,45.05,45.55,-0.4,-0.87,25588.0,1163685.47,813.0
2001,2025-09-03,45.95,45.95,45.41,45.95,0.49,1.08,26594.0,1214479.9,490.0
2001,2025-09-02,46.08,46.58,45.1,45.46,-0.62,-1.35,37235.0,1694489.63,895.0
2001,2025-09-01,46.94,47.21,45.86,46.08,-0.86,-1.83,37201.0,1727732.53,907.0
2001,2025-08-31,49.46,49.46,46.58,46.94,-1.75,-3.59,75437.0,3588604.29,1114.0
2001,2025-08-28,48.56,49.46,47.21,48.69,0.18,0.37,118357.0,5730952.24,1279.0
2001,2025-08-27,48.56,49.23,47.66,48.51,0.18,0.37,67697.0,3276778.57,1026.0
2001,2025-08-26,48.24,49.55,47.88,48.33,0.09,0.19,142398.0,6922648.77,1253.0
2001,2025-08-25,48.92,48.96,47.79,48.24,-0.32,-0.66,52801.0,2544222.76,947.0
2001,2025-08-24,47.48,49.95,47.48,48.56,1.31,2.77,175636.0,8574731.18,2459.0
2001,2025-08-21,45.86,47.52,45.63,47.25,1.48,3.23,151226.0,7040812.56,1691.0
2001,2025-08-20,45.86,46.08,45.5,45.77,0.09,0.2,45032.0,2060943.76,816.0
2001,2025-08-19,46.31,47.12,45.28,45.68,-0.63,-1.36,135862.0,6247858.55,1669.0
2001,2025-08-18,44.96,46.71,44.74,46.31,1.35,3.0,172235.0,7913531.22,2032.0
2001,2025-08-17,45.41,45.99,44.56,44.96,-0.45,-0.99,193910.0,8766345.65,2371.0
2001,2025-08-14,43.61,47.48,43.48,45.41,1.8,4.13,487590.0,22183221.2,4727.0
2001,2025-08-13,45.86,46.8,43.43,43.61,-4.14,-8.67,586990.0,26282725.75,7563.0
2001,2025-08-12,47.75,47.75,47.75,47.75,-5.26,-9.92,110159.0,5259905.46,1406.0
2001,2025-08-11,55.17,55.26,52.69,53.01,-2.43,-4.38,49555.0,2662421.25,1211.0
2001,2025-08-10,56.74,57.77,54.9,55.44,-1.3,-2.29,77528.0,4351753.05,1649.0
2001,2025-08-07,57.77,58.63,56.43,56.74,-0.23,-0.4,84613.0,4885692.7,1625.0
2001,2025-08-06,56.25,57.77,56.25,56.97,0.63,1.12,72914.0,4166017.08,862.0
2001,2025-08-05,56.65,56.74,55.35,56.34,-0.31,-0.55,60478.0,3390322.18,1122.0
2001,2025-08-04,56.52,56.92,56.02,56.65,0.13,0.23,17271.0,974161.52,463.0
2001,2025-08-03,56.43,56.65,55.75,56.52,0.09,0.16,23061.0,1296212.0,607.0
2001,2025-07-31,57.05,57.14,56.43,56.43,-0.67,-1.17,20955.0,1187108.78,729.0
2001,2025-07-30,56.65,57.41,56.61,57.1,0.27,0.48,10873.0,619273.12,542.0
2001,2025-07-29,58.9,59.26,56.47,56.83,-1.93,-3.28,52306.0,3000474.01,1367.0
2001,2025-07-28,57.19,59.57,56.83,58.76,1.57,2.75,68716.0,4014122.97,1123.0
2001,2025-07-27,56.7,57.82,56.7,57.19,0.49,0.86,29217.0,1679963.81,630.0
2001,2025-07-24,57.19,57.73,56.43,56.7,-0.49,-0.86,38610.0,2198957.52,852.0
2001,2025-07-23,57.41,58.04,56.97,57.19,-0.58,-1.0,40961.0,2355239.87,954.0
2001,2025-07-22,58.72,59.08,56.88,57.77,-0.95,-1.62,29079.0,1675387.16,802.0
2001,2025-07-21,59.57,60.79,57.77,58.72,-0.85,-1.43,120989.0,7163818.57,1896.0
2001,2025-07-20,58.27,59.57,57.14,59.57,1.66,2.87,38130.0,2220868.28,883.0
2001,2025-07-17,57.59,58.27,56.97,57.91,0.14,0.24,41804.0,2408206.84,913.0
2001,2025-07-16,58.9,58.9,57.77,57.77,-1.13,-1.92,33486.0,1953281.45,840.0
2001,2025-07-15,59.53,59.71,58.9,58.9,-0.63,-1.06,26976.0,1602843.63,586.0
2001,2025-07-14,59.57,59.75,58.81,59.53,0.0,0.0,45874.0,2719418.5,806.0
2001,2025-07-13,60.7,60.7,58.9,59.53,-0.9,-1.49,86387.0,5144508.24,1174.0
2001,2025-07-10,60.7,60.88,60.02,60.43,0.0,0.0,32917.0,1984857.7,637.0
2001,2025-07-09,60.74,60.74,59.62,60.43,0.05,0.08,32496.0,1954012.13,781.0
2001,2025-07-08,60.02,61.55,59.93,60.38,-0.63,-1.03,52589.0,3191799.72,922.0
2001,2025-07-07,60.7,61.78,60.29,61.01,0.27,0.44,58437.0,3561525.98,739.0
2001,2025-07-06,61.51,61.78,60.43,60.74,-0.72,-1.17,55297.0,3358941.13,877.0
2001,2025-07-03,61.55,62.18,61.19,61.46,-0.09,-0.15,66510.0,4105288.57,1013.0
2001,2025-07-02,61.1,62.76,60.7,61.55,0.45,0.74,127188.0,7832839.86,1818.0
2001,2025-07-01,58.99,61.24,58.45,61.1,2.16,3.66,107256.0,6414672.5,1563.0
2001,2025-06-30,59.93,60.16,58.72,58.94,-1.31,-2.17,105969.0,6291450.19,1491.0
2001,2025-06-29,58.27,60.25,57.77,60.25,2.07,3.56,168443.0,9945220.91,1799.0
2001,2025-06-26,55.66,59.26,55.39,58.18,2.52,4.53,263665.0,15118934.0,2459.0
2001,2025-06-25,56.65,56.65,55.03,55.66,-0.18,-0.32,115183.0,6396119.54,1505.0
2001,2025-06-24,56.74,56.83,54.85,55.84,0.0,0.0,226535.0,12619260.92,2061.0
2001,2025-06-23,55.57,56.92,55.57,55.84,0.18,0.32,85743.0,4814362.54,1012.0
2001,2025-06-22,54.94,56.47,54.94,55.66,0.81,1.48,119153.0,6646381.92,1131.0
2001,2025-06-19,56.56,56.56,54.4,54.85,-1.08,-1.93,89843.0,4971725.1,1356.0
2001,2025-06-18,55.66,57.1,55.3,55.93,0.27,0.49,212852.0,11968907.02,2150.0
2001,2025-06-17,54.67,57.46,53.59,55.66,1.44,2.66,371565.0,20894775.5,3697.0
2001,2025-06-16,52.33,56.65,52.15,54.22,2.34,4.51,185953.0,10036959.88,1679.0
2001,2025-06-15,48.47,53.41,48.02,51.88,0.36,0.7,152307.0,7746318.5,1381.0
2001,2025-06-12,53.32,53.32,50.9,51.52,-1.89,-3.54,63036.0,3266312.82,749.0
2001,2025-06-11,51.97,53.59,51.97,53.41,1.44,2.77,65674.0,3479611.16,940.0
2001,2025-06-04,51.52,52.06,50.72,51.97,1.43,2.83,48121.0,2478069.32,715.0
2001,2025-06-03,50.81,51.61,50.36,50.54,0.18,0.36,62408.0,3187073.82,582.0
2001,2025-06-02,50.27,52.87,50.0,50.36,0.18,0.36,97838.0,5041927.58,1089.0
2001,2025-06-01,50.81,50.81,49.64,50.18,-0.27,-0.54,13430.0,672778.04,383.0
2001,2025-05-29,50.27,50.9,49.91,50.45,0.45,0.9,23962.0,1210279.18,389.0
2001,2025-05-28,49.64,50.54,49.64,50.0,0.36,0.73,29797.0,1492582.18,485.0
2001,2025-05-27,51.61,51.61,49.37,49.64,-0.36,-0.72,44075.0,2215144.38,766.0
2001,2025-05-26,51.43,51.52,49.1,50.0,-1.52,-2.95,111582.0,5567401.04,1348.0
2001,2025-05-25,51.61,52.24,51.26,51.52,0.0,0.0,38086.0,1966746.96,486.0
2001,2025-05-22,51.79,51.79,51.26,51.52,-0.36,-0.69,19521.0,1004193.88,404.0
2001,2025-05-21,52.69,52.69,51.61,51.88,-0.9,-1.71,36228.0,1880626.06,646.0
2001,2025-05-20,52.96,53.05,52.51,52.78,-0.27,-0.51,32369.0,1706852.34,476.0
2001,2025-05-19,53.41,53.41,52.78,53.05,-0.36,-0.67,24345.0,1292157.52,466.0
2001,2025-05-18,54.13,54.22,53.14,53.41,-0.54,-1.0,22632.0,1212295.04,542.0
2001,2025-05-15,54.85,55.03,53.5,53.95,-1.08,-1.96,56711.0,3058950.6,1028.0
2001,2025-05-14,54.76,55.3,54.76,55.03,0.27,0.49,23599.0,1298588.74,419.0
2001,2025-05-13,55.75,55.84,54.67,54.76,-0.72,-1.3,40450.0,2227411.5,694.0
2001,2025-05-12,54.58,55.66,54.58,55.48,1.26,2.32,44827.0,2477933.5,622.0
2001,2025-05-11,54.85,54.85,53.95,54.22,-0.18,-0.33,23861.0,1294065.18,506.0
2001,2025-05-08,54.4,54.76,54.22,54.4,-0.09,-0.17,17162.0,933833.34,372.0
2001,2025-05-07,55.57,55.57,54.4,54.49,-0.72,-1.3,25844.0,1414797.94,609.0
2001,2025-05-06,55.03,57.37,54.49,55.21,0.0,0.0,124580.0,6953136.16,1387.0
2001,2025-05-05,54.85,56.02,53.95,55.21,0.36,0.66,39239.0,2145484.64,775.0
2001,2025-05-04,55.3,55.57,54.58,54.85,-0.9,-1.61,29107.0,1602538.04,642.0
